"id","user_id","created_at","lang","text","bullying_traces","type","form","teasing","author_role","emotion"
100062666890035200,108828823,"2011-08-07 04:36:13","es","Cuando era shica, una vez con unas compañeras encerramos a un weón bully en el baño de damas y le sacamos la cresta. Fue sublime.","n","","","","",""
100063417330708480,40340133,"2011-08-07 04:39:12","en","I could go on, but it is not my thing. I just hate it when the Anti-bully is actually a Bully in disguise. *scribbles song ideas*","n","","","","",""
100063550004936704,142083074,"2011-08-07 04:39:44","en","@USER lol real rap (patty voice ) cause I can't stand her like she just a dike not no bully","n","","","","",""
100063553377148928,36546878,"2011-08-07 04:39:44","pt","@USER eu vou conseguir superar o trauma do bullying que sofri pela camiseta...UM DIA. *DRAMA*","n","","","","",""
100063657425240064,212429826,"2011-08-07 04:40:09","en","You people do realize that by you bullying Katy Perry just make you a hypocrite to what you believe in &to what Gaga has taught you?","y","self-disclosure","other","n","defender","none"
100063708629319680,305258003,"2011-08-07 04:40:21","en","#NEWMUSIC @USER - BULLY'S #Indie #HipHop #Rap #Louisiana - HTTPLINK","n","","","","",""
100064053556281344,28665425,"2011-08-07 04:41:44","en","@USER @USER heeeey. now. dammit. stop the bullying! they had commercials abt that shit all last year. it hurts :(","y","self-disclosure","other","n","defender","none"
100065009094246400,341308516,"2011-08-07 04:45:31","en","Please sign my twitition to stop bullying! HTTPLINK","n","","","","",""
100065238174543872,327791579,"2011-08-07 04:46:26","pt","nunca fiquei com ninguém na minha vida, eu sofro bullying por causa disso :(","n","","","","",""
100065378625003520,215367724,"2011-08-07 04:47:00","pt","Segundo o @USER é legal praticar bullying com casais","n","","","","",""
100065464742449152,319765043,"2011-08-07 04:47:20","en","@USER follow plz help put a stop to bullying and cyber bullying","y","report","other","n","reporter","none"
100065646871724032,279344860,"2011-08-07 04:48:04","en","I want that moovie Cyber Bully to come on again.!","n","","","","",""
100065651267350528,45196000,"2011-08-07 04:48:05","pt","jesus aprova o bullying neste caso rt @USER julia ta fazeno siber bule cmg n to gostano","n","","","","",""
100065683307638784,333041728,"2011-08-07 04:48:12","en","@USER are you #defeatingthelabel @USER does it about not bullying check it out..and FOLLOW ME??! &lt;33","n","","","","",""
100065931593662464,56907017,"2011-08-07 04:49:11","en","#oomf said I'm a bully","y","report","other","n","reporter","none"
100066030537285632,24752853,"2011-08-07 04:49:35","en","thanks goodness the internet allows people to bully anonymously. I have no right to confront them about it... HTTPLINK","n","","","","",""
100066373979471872,146833137,"2011-08-07 04:50:57","en","Bullying Prevention Being Taken More Seriously as Students Prepare ...: Bullying Prevention Programww1.prweb.com... HTTPLINK","n","","","","",""
100066587305975808,309986660,"2011-08-07 04:51:48","en","just cause its celebrities your bullying, doesn't change the fact that it's still bullying.","n","","","","",""
100066659649323008,205178512,"2011-08-07 04:52:05","en","lmao and sungmin is busy being a pumpkin while the others bullying the broccoli....................","n","","","","",""
100066694936018944,94912172,"2011-08-07 04:52:13","en","Bullying Prevention Tip # 8 -- ENGAGE the Bullying issue. Brushing aside any Bullying - (school or other) will NOT make situations go away.","n","","","","",""
100066781510639616,24111560,"2011-08-07 04:52:34","en","@USER she wasn't very nice to me. She's been described to me as a bully. Still trying to cut ties with her now","y","report","other","n","reporter","none"
100066807251083264,255951388,"2011-08-07 04:52:40","en","@USER hahaha. K la don't bully u. So tuesday how.$","y","denial","other","y","bully","none"
100067198252490752,145836552,"2011-08-07 04:54:13","en","@USER WHAT ! He don't deserve no reward he a bully ? Lol I what I get then !","n","","","","",""
100067465911996416,151819500,"2011-08-07 04:55:17","en","Tired of getting bullied? Every thought of beating up the bouncer? I hv the solution! Learn Krav Maga! Call me: 97269702 for more details.","n","","","","",""
100068032520531968,261816874,"2011-08-07 04:57:32","pt","o filme é muito triste, por que o garoto que sofria de bulling morre no final do filme.","n","","","","",""
100068327686287360,64997180,"2011-08-07 04:58:43","en","Also the video about Turdis was in direct response to him abusing and bullying a(@USER HTTPLINK?a)","y","report","other","n","reporter","none"
100068508951511040,86060760,"2011-08-07 04:59:26","in","yang sabar aja bully :)

keep smile aja,pasti mereka semua bakalan ngerasain apa yg gue rasain","n","","","","",""
100068551502729216,336011696,"2011-08-07 04:59:36","en","#oomf keeps bullying me :(","y","self-disclosure","other","n","victim","sadness"
100068622344523776,83993083,"2011-08-07 04:59:53","tl","@USER hahaha bully ka talaga ehh noh..","n","","","","",""
100072408626638848,118136673,"2011-08-07 05:14:56","es","Haciendo tripticos  del bullying, fue imposible no pensar en super niño bully alias @USER. Servira para mostrarlo en clases?","n","","","","",""
100075342470979584,98596937,"2011-08-07 05:26:35","en","Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... HTTPLINK","n","","","","",""
100077985406787584,308762158,"2011-08-07 05:37:05","en","The Bully at Work: What You Can Do to Stop the Hurt and Reclaim Your Dignity on the Job HTTPLINK","n","","","","",""
100079691712565248,284881136,"2011-08-07 05:43:52","en","The more I think about it @USER bullied me!!","y","self-disclosure","other","n","victim","none"
100079894708494336,65590917,"2011-08-07 05:44:40","en","@USER @USER rubbish?!?! Always bully me?! Then now bully my friend. YOU ENOUGH AH HAHA","y","self-disclosure","other","n","victim","none"
100085810145140736,166071832,"2011-08-07 06:08:11","en","@USER hey im not dumb you big bully!","y","self-disclosure","verbal","n","victim","none"
100086247585890304,182752731,"2011-08-07 06:09:55","en","@USER You little bully. [Smirks wickedly] In that case, you might just get one soon.","y","accusation","other","y","accuser","none"
100090327716732928,303028096,"2011-08-07 06:26:08","en","Your just a bully!","y","accusation","other","n","accuser","none"
100093786264309760,325920627,"2011-08-07 06:39:52","en","@USER is bullying me","y","self-disclosure","other","n","victim","none"
100100122943295488,255337497,"2011-08-07 07:05:03","en","Today, 17 teens will take their own lives due to bullying. HTTPLINK","n","","","","",""
100100636082835456,56280603,"2011-08-07 07:07:06","en","Mucho Bulling chau!!!! A dormirsh!","n","","","","",""
100107859672571904,350068585,"2011-08-07 07:35:48","en","@USER nvr.ferocius big good ma~no one dare bully you.","n","","","","",""
100119765711990784,138792988,"2011-08-07 08:23:06","en","I liked a @USER video from @USER HTTPLINK?a Joe&Teddy bullied by MrTARDISReviews (A reply to","n","","","","",""
100124460048330752,254307059,"2011-08-07 08:41:46","en","Stand up nd do sumthen lol a bully favorite line","n","","","","",""
100124868628066304,207145027,"2011-08-07 08:43:23","en","@USER @USER @USER I unfollowed AvonSpurs a few days ago as believe he's  a cyber bully & a complete cock. I stand by it.","y","report","cyberbullying","n","reporter","none"
100127151566749696,87553670,"2011-08-07 08:52:27","en","Prosecutors from seven counties to address cyber bullying at school safety ... HTTPLINK","n","","","","",""
100128039400255488,55049451,"2011-08-07 08:55:59","en","Alex is a bully","y","report","other","n","reporter","none"
100134132595703808,89681072,"2011-08-07 09:20:12","en","Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... HTTPLINK","n","","","","",""
100136931568009216,109308508,"2011-08-07 09:31:19","en","How being bullied can damage your confidence HTTPLINK","n","","","","",""
100139689952030720,240302561,"2011-08-07 09:42:17","en","Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... HTTPLINK","n","","","","",""
100140283836104704,73545301,"2011-08-07 09:44:38","in","di bully ini.sama ka syalfa...","n","","","","",""
100140659188563968,76527358,"2011-08-07 09:46:08","en","INTRODUCING ME I love @USER and @USER I am pretty average. I got bullied when I was younger but I'm usually happy well i try..","y","self-disclosure","other","n","victim","none"
100156395030183936,273454049,"2011-08-07 10:48:40","en","@USER it aint that time diked! Go get bullied by your little brother","n","","","","",""
100157173648199680,60510995,"2011-08-07 10:51:45","in","Ninggalin Twitter sebentar dan udah di-bully sedemikian rupa Щ(ºДºщ) *tabokin satu2*","n","","","","",""
100163940893462528,29750329,"2011-08-07 11:18:39","en","Read my response to ""Have you ever been bullied?"": HTTPLINK","n","","","","",""
100173221206306816,37963037,"2011-08-07 11:55:31","en","@USER LOOL you bully :')","y","accusation","other","y","accuser","none"
100190763081674752,17749464,"2011-08-07 13:05:14","en","Because if you've been bullied before, you should know how it feels to have no one stand up for you.","n","","","","",""
100194373064601600,275917811,"2011-08-07 13:19:34","en","@USER I want sister lor!! Kor not good de bully me one!","n","","","","",""
100202223203655680,26057762,"2011-08-07 13:50:46","en","I've never been a victim of bullying. But it pisses me off that so little is done about it, people take their own lives because of that :/","n","","","","",""
100203097686679552,237714233,"2011-08-07 13:54:14","en","@USER why you all bullying him?? #chinstopcrying #kohchincries","y","self-disclosure","other","n","defender","none"
100208413191045120,259437776,"2011-08-07 14:15:22","pt","vc está acabando com a minha vida soooooooooocial ! isso é BULLYING =(((((((((((((((((","n","","","","",""
100209189770641408,235340304,"2011-08-07 14:18:27","en","@USER what happen to your life? what makes it shitty? so you've been bullying? goodgood.  huhuhuhu.","y","report","other","y","reporter","none"
100209957961596928,321297716,"2011-08-07 14:21:30","en","New article: Twilight producers deny bullying twilight fan read more
HTTPLINK","n","","","","",""
100211708710240256,242382339,"2011-08-07 14:28:27","en","@USER @USER san, your fat hubby of a hathi is bullying me :'( fat hathisaouros!!!!","y","self-disclosure","other","n","victim","none"
100212800642752512,138538488,"2011-08-07 14:32:48","en","@USER @USER @USER @USER @USER bullied? We treated u like a princess lool u should be grateful","y","denial","other","n","bully","none"
100215228830203904,779451,"2011-08-07 14:42:27","en","Tennesseans face new Internet rules aimed at curbing piracy, bullying: HTTPLINK via @USER","n","","","","",""
100215356244762624,248191719,"2011-08-07 14:42:57","en","Photoset: › “…he’s sensitive, people bully him, too, and he feels lonely and hasn’t got anybody to talk to,... HTTPLINK","n","","","","",""
100215413975158784,107581299,"2011-08-07 14:43:11","en","I hate those cliché 'you can achieve if you believe' *cut to girl practising ballet, boy boxing, child being bullied* music videos","n","","","","",""
100224792757665792,327724641,"2011-08-07 15:20:27","en","Christian Right Calls Al Franken a Liberal Bully for Exposing Their Big Lie HTTPLINK","n","","","","",""
100227543168327680,255045707,"2011-08-07 15:31:23","en","Watching cyber bullying this movie is sad and true","n","","","","",""
100228121097289728,106343684,"2011-08-07 15:33:40","in","@USER anjiiiiiir jleb nyes banget itu ntun ¬_¬ lu awas ya gw bully jangan minta ampun lu yah huhaaaa","n","","","","",""
100235493261844480,191727406,"2011-08-07 16:02:58","tl","@USER Mangbu-bully?! Ikaw?! Haha","n","","","","",""
100238823283363840,29633395,"2011-08-07 16:16:12","en","ITS GOIN DWN ""BEDROOM BULLY"" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM & $10 ADV TIXX HTTPLINK MUSIC BY @USER","n","","","","",""
100240492347924480,263246063,"2011-08-07 16:22:50","en","@USER &lt;&lt;still a bully then people wonder where I get it from -.- lol","n","","","","",""
100243250648064000,246920771,"2011-08-07 16:33:48","en","Not like you no hands no legs right. If you think juniors are good t be bullied then you're so wrong.","y","self-disclosure","other","n","defender","none"
100245981605535744,21183577,"2011-08-07 16:44:39","en","@USER @USER @USER A bully swan once stole my dad's banana. No one laugh","n","","","","",""
100245995400597504,228153590,"2011-08-07 16:44:42","en","@USER that's gay chill with that before I have to bully you....","n","","","","",""
100247333060616192,157923720,"2011-08-07 16:50:01","en","28 FOOT GREEN BULLY EXTENSIONER LADDER (Jackson) - $150  HTTPLINK","n","","","","",""
100247714155077632,29633395,"2011-08-07 16:51:32","en","HTTPLINK ITS GOIN DWN ""BEDROOM BULLY"" STYLE #AUG20THCLUBGRAVITY ER'1 FREE B4 12AM $10 ADV TIXX MUSIC BY POWER 105's OWN @USER","n","","","","",""
100249149672394752,349403136,"2011-08-07 16:57:14","en","@USER u a bully!!","y","accusation","other","n","accuser","none"
100253021396668416,151055391,"2011-08-07 17:12:37","en","@USER bullying ...........:D you guys :D","y","report","other","y","reporter","none"
100253827466399744,115027440,"2011-08-07 17:15:49","en","Are you listening?  Especially when children are being bullied and harrassed at school, a sympathetic ear is so... HTTPLINK","n","","","","",""
100254756332769280,108461242,"2011-08-07 17:19:31","en","Paula, Kiersten and LJ's song about bullying. Great job! (Uploading more videos now.) HTTPLINK","n","","","","",""
100256549997510656,349780564,"2011-08-07 17:26:38","en","@USER, You never Bully me :D","n","","","","",""
