"source","target"
"155669457","14135426"
"155669457","22545491"
"155669457","18061669"
"155669457","108376246"
"155669457","63169388"
"155669457","37094727"
"155669457","7429102"
"155669457","36686040"
"155669457","92186819"
"155669457","57065141"
"155669457","15764644"
"155669457","242892689"
"155669457","221792092"
"155669457","164369297"
"155669457","293131808"
"155669457","34972633"
"155669457","20015903"
"155669457","1410590874"
"155669457","339852137"
"155669457","234469322"
"155669457","29501253"
"155669457","58928690"
"155669457","156333623"
"155669457","199325935"
"155669457","249348006"
"155669457","248735463"
"155669457","133832049"
"155669457","19318314"
"155669457","305216911"
"155669457","161791703"
"155669457","558769636"
"155669457","148453195"
"155669457","33576489"
"155669457","163570705"
"155669457","162069635"
"155669457","292935209"
"155669457","210926192"
"155669457","168673083"
"155669457","28599820"
"155669457","82649553"
"155669457","168502762"
"155669457","164007407"
"155669457","124224165"
"155669457","88806753"
"155669457","111635527"
"155669457","22669526"
"155669457","550401754"
"155669457","24745957"
"155669457","40302336"
"155669457","22523087"
"155669457","245451804"
"155669457","132201224"
"155669457","85396297"
"155669457","111635980"
"155669457","138770045"
"155669457","50452197"
"155669457","29450962"
"155669457","384913290"
"155669457","33563161"
"155669457","193732179"
"155669457","239949176"
"155669457","161743731"
"155669457","252819642"
"155669457","312134473"
"155669457","153944899"
"155669457","292990703"
"155669457","239871673"
"155669457","258900199"
"155669457","153486399"
"155669457","581141508"
"155669457","242426145"
"155669457","385429543"
"155669457","16583468"
"155669457","56864092"
"155669457","84119348"
"155669457","20552026"
"155669457","252249233"
"155669457","28602948"
"155669457","442824717"
"155669457","267854863"
"155669457","404132211"
"155669457","112740986"
"155669457","479872233"
"155669457","158398519"
"155669457","25781141"
"155669457","20545793"
"155669457","24913074"
"155669457","310310133"
"155669457","20002401"
"155669457","137794015"
"155669457","381152398"
"155669457","13491312"
"155669457","190328374"
"155669457","193872188"
"155669457","26778110"
"155669457","234014087"
"155669457","267938462"
"155669457","76452765"
"155669457","250188760"
"155669457","140519774"
"155669457","249410485"
"155669457","234374703"
"155669457","76649729"
"155669457","132278386"
"155669457","15442036"
"155669457","21157904"
"155669457","109071031"
"155669457","249787913"
"155669457","247334603"
"155669457","242836537"
"155669457","18695134"
"155669457","16789970"
"155669457","109287731"
"155669457","60828944"
"155669457","224285242"
"155669457","20597460"
"155669457","278124059"
"155669457","171598736"
"155669457","216503958"
"155669457","476256944"
"155669457","236511574"
"155669457","72198806"
"155669457","486694111"
"155669457","29201047"
"155669457","262756641"
"155669457","29442313"
"155669457","17494010"
"155669457","43910797"
"155669457","242555999"
"155669457","23124635"
"155669457","232992031"
"155669457","39249305"
"155669457","239905257"
"155669457","16256269"
"155669457","22012091"
"155669457","240812994"
"834069080","22831059"
"834069080","22509548"
"834069080","19739126"
"834069080","1155212191"
"834069080","27676828"
"834069080","2964526557"
"834069080","1089334250"
"834069080","960962340"
"834069080","22527499"
"834069080","2929491549"
"834069080","2933760046"
"834069080","2853309155"
"834069080","2953713339"
"834069080","237944147"
"834069080","37920978"
"834069080","1908143071"
"834069080","550401754"
"834069080","2964222544"
"834069080","1058460818"
"834069080","2862577383"
"834069080","235251868"
"834069080","1069124515"
"834069080","1055730738"
"834069080","963480595"
"834069080","1206227149"
"834069080","2966205003"
"834069080","2964949642"
"834069080","2976598347"
"834069080","240385577"
"834069080","2914571740"
"834069080","47798449"
"834069080","2930635215"
"834069080","950328072"
"834069080","2932617195"
"834069080","213634439"
"834069080","935033864"
"834069080","234837632"
"834069080","2953922782"
"834069080","2962813893"
"834069080","975200486"
"834069080","26778110"
"834069080","76452765"
"834069080","993153006"
"834069080","21157904"
"834069080","2964174789"
"834069080","18916432"
"834069080","1209417007"
"834069080","2482022082"
"834069080","2861616083"
"834069080","16256269"
"168673083","234797704"
"168673083","82453460"
"168673083","516880804"
"168673083","74508260"
"168673083","30216513"
"168673083","305620929"
"168673083","21312077"
"168673083","48086014"
"168673083","150078976"
"168673083","18137749"
"168673083","188019606"
"168673083","1089859058"
"168673083","510516465"
"168673083","38254095"
"168673083","23600262"
"168673083","31801993"
"168673083","78445977"
"168673083","432676344"
"168673083","161411080"
"168673083","22812754"
"168673083","80612021"
"168673083","31611298"
"168673083","24195214"
"168673083","15361570"
"168673083","18909919"
"168673083","231510077"
"168673083","237770636"
"168673083","14135426"
"168673083","108376246"
"168673083","63169388"
"168673083","36686040"
"168673083","15764644"
"168673083","242892689"
"168673083","221792092"
"168673083","236279233"
"168673083","164369297"
"168673083","1410590874"
"168673083","339852137"
"168673083","2916086925"
"168673083","29501253"
"168673083","58928690"
"168673083","156333623"
"168673083","199325935"
"168673083","249348006"
"168673083","1058717720"
"168673083","248735463"
"168673083","1531521632"
"168673083","133832049"
"168673083","19318314"
"168673083","950783972"
"168673083","1134292500"
"168673083","1080509366"
"168673083","305216911"
"168673083","161791703"
"168673083","558769636"
"168673083","2964351843"
"168673083","148453195"
"168673083","231108733"
"168673083","33576489"
"168673083","1222257180"
"168673083","776664410"
"168673083","1092979962"
"168673083","162069635"
"168673083","292935209"
"168673083","210926192"
"168673083","787373558"
"168673083","1045110018"
"168673083","789244177"
"168673083","155669457"
"168673083","2970279814"
"168673083","995193054"
"168673083","1068499286"
"168673083","1058917562"
"168673083","28599820"
"168673083","122174004"
"168673083","1155335864"
"168673083","2962868158"
"168673083","82649553"
"168673083","1058520120"
"168673083","1140648348"
"168673083","164007407"
"168673083","1060984272"
"168673083","1083448909"
"168673083","88806753"
"168673083","111635527"
"168673083","37920978"
"168673083","1051127714"
"168673083","2962681881"
"168673083","22669526"
"168673083","24745957"
"168673083","2433737761"
"168673083","467823431"
"168673083","40302336"
"168673083","22523087"
"168673083","245451804"
"168673083","132201224"
"168673083","85396297"
"168673083","111635980"
"168673083","1055907624"
"168673083","138770045"
"168673083","937723303"
"168673083","50452197"
"168673083","29450962"
"168673083","384913290"
"168673083","33563161"
"168673083","1260172386"
"168673083","193732179"
"168673083","2970462034"
"168673083","2293131060"
"168673083","1090002997"
"168673083","2863006655"
"168673083","312134473"
"168673083","1009269193"
"168673083","153944899"
"168673083","292990703"
"168673083","1077121945"
"168673083","1055730738"
"168673083","1061385474"
"168673083","258900199"
"168673083","153486399"
"168673083","581141508"
"168673083","1206227149"
"168673083","2975350155"
"168673083","1037321378"
"168673083","242426145"
"168673083","385429543"
"168673083","2914571740"
"168673083","16583468"
"168673083","56864092"
"168673083","1128781184"
"168673083","84119348"
"168673083","20552026"
"168673083","3018670151"
"168673083","252249233"
"168673083","28602948"
"168673083","442824717"
"168673083","267854863"
"168673083","404132211"
"168673083","1339931490"
"168673083","112740986"
"168673083","479872233"
"168673083","2966570782"
"168673083","158398519"
"168673083","25781141"
"168673083","20545793"
"168673083","1135486501"
"168673083","234022257"
"168673083","1072467470"
"168673083","1080844782"
"168673083","24913074"
"168673083","310310133"
"168673083","20002401"
"168673083","432771620"
"168673083","942156122"
"168673083","137794015"
"168673083","3044993235"
"168673083","381152398"
"168673083","303861808"
"168673083","117777832"
"168673083","13491312"
"168673083","1262814457"
"168673083","6577802"
"168673083","1074129612"
"168673083","193872188"
"168673083","137407124"
"168673083","234014087"
"168673083","267938462"
"168673083","140519774"
"168673083","249410485"
"168673083","78403308"
"168673083","60828944"
"168673083","278124059"
"168673083","216503958"
"168673083","236511574"
"168673083","2724095695"
"168673083","3091316093"
"168673083","1064206014"
"168673083","1880674038"
"168673083","232992031"
"168673083","39249305"
"168673083","239905257"
"168673083","1055685948"
"168673083","22012091"
"168673083","240812994"
"1128514404","295685416"
"1128514404","22831059"
"1128514404","19739126"
"1128514404","74198348"
"1128514404","22545491"
"1128514404","15751083"
"1128514404","24735461"
"1128514404","344972339"
"1128514404","1089334250"
"1128514404","237312687"
"1128514404","22527499"
"1128514404","234937222"
"1128514404","976969338"
"1128514404","314205957"
"1128514404","110545675"
"1128514404","246769138"
"1128514404","242772524"
"1128514404","88806753"
"1128514404","18566912"
"1128514404","248699486"
"1128514404","240393970"
"1128514404","245451804"
"1128514404","19929362"
"1128514404","193732179"
"1128514404","161743731"
"1128514404","23976316"
"1128514404","19926675"
"1128514404","1069124515"
"1128514404","1045853744"
"1128514404","50152441"
"1128514404","240385577"
"1128514404","19407835"
"1128514404","47798449"
"1128514404","1060370282"
"1128514404","20552026"
"1128514404","158398519"
"1128514404","29766367"
"1128514404","1135486501"
"1128514404","1080844782"
"1128514404","942156122"
"1128514404","1071900114"
"1128514404","242873057"
"1128514404","1058345042"
"1128514404","76452765"
"1128514404","993153006"
"1128514404","15442036"
"1128514404","476256944"
"1128514404","18916432"
"1128514404","23970171"
"1128514404","1058051748"
"314205957","10615232"
"314205957","510516465"
"314205957","19739126"
"314205957","2963445730"
"314205957","20015903"
"314205957","550401754"
"314205957","18566912"
"314205957","2965083477"
"314205957","2962813893"
"314205957","2856787757"
"314205957","1074480192"
"314205957","18916432"
"314205957","48117116"
"314205957","1209417007"
"2970279814","82453460"
"2970279814","516880804"
"2970279814","74508260"
"2970279814","30216513"
"2970279814","305620929"
"2970279814","15281676"
"2970279814","21312077"
"2970279814","48086014"
"2970279814","14984637"
"2970279814","18137749"
"2970279814","188019606"
"2970279814","242761889"
"2970279814","18967498"
"2970279814","1089859058"
"2970279814","510516465"
"2970279814","3122099613"
"2970279814","38254095"
"2970279814","23600262"
"2970279814","31801993"
"2970279814","78445977"
"2970279814","432676344"
"2970279814","161411080"
"2970279814","22812754"
"2970279814","242926427"
"2970279814","80612021"
"2970279814","31611298"
"2970279814","24195214"
"2970279814","18166778"
"2970279814","18909919"
"2970279814","231510077"
"2970279814","237770636"
"2970279814","14135426"
"2970279814","108376246"
"2970279814","63169388"
"2970279814","1099199839"
"2970279814","36686040"
"2970279814","15764644"
"2970279814","242892689"
"2970279814","221792092"
"2970279814","236279233"
"2970279814","164369297"
"2970279814","293131808"
"2970279814","34972633"
"2970279814","1410590874"
"2970279814","339852137"
"2970279814","2916086925"
"2970279814","29501253"
"2970279814","58928690"
"2970279814","156333623"
"2970279814","199325935"
"2970279814","249348006"
"2970279814","1058717720"
"2970279814","248735463"
"2970279814","1531521632"
"2970279814","133832049"
"2970279814","19318314"
"2970279814","950783972"
"2970279814","1134292500"
"2970279814","1080509366"
"2970279814","305216911"
"2970279814","161791703"
"2970279814","558769636"
"2970279814","2964351843"
"2970279814","148453195"
"2970279814","231108733"
"2970279814","33576489"
"2970279814","1222257180"
"2970279814","776664410"
"2970279814","1092979962"
"2970279814","462143773"
"2970279814","163570705"
"2970279814","162069635"
"2970279814","2933760046"
"2970279814","292935209"
"2970279814","210926192"
"2970279814","787373558"
"2970279814","789244177"
"2970279814","2869746172"
"2970279814","155669457"
"2970279814","168673083"
"2970279814","995193054"
"2970279814","1068499286"
"2970279814","1058917562"
"2970279814","2968007206"
"2970279814","28599820"
"2970279814","122174004"
"2970279814","245408102"
"2970279814","1155335864"
"2970279814","2962868158"
"2970279814","82649553"
"2970279814","1058520120"
"2970279814","1140648348"
